Id,Каталог,Наименование,Подробное описание,Цена 1,Вывод,Артикул,Характеристики,Приоритет,Заголовок,Meta description,Meta keywords,Маленькое изображение,Большое изображение,Подтип,Подчиненные товары,Склад,Вес,Единица измерения,Цвет,Услуги,Путь каталога
38210,,"Мотор-редуктор МПО1М-10-5,74-5,5/250-Ф2П-УХЛ",,125760,1,,,51,"Мотор-редуктор МПО1М-10-5,74-5,5/250-Ф2П-УХЛ","Мотор-редуктор МПО1М-10-5,74-5,5/250-Ф2П-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-5,74-5,5/250-Ф2П-УХЛ",,,1,"5,74-5,5/250",124,0,шт.,Ф2П,0,УХЛ/Агрегаты УХЛ
38209,,"Мотор-редуктор МПО1М-10-5,74-3/250-Ф2П-УХЛ",,125500,1,,,50,"Мотор-редуктор МПО1М-10-5,74-3/250-Ф2П-УХЛ","Мотор-редуктор МПО1М-10-5,74-3/250-Ф2П-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-5,74-3/250-Ф2П-УХЛ",,,1,"5,74-3/250",124,0,шт.,Ф2П,0,УХЛ/Агрегаты УХЛ
38208,,"Мотор-редуктор МПО1М-10-7,34-11/195-Ф2П-УХЛ",,125240,1,,,49,"Мотор-редуктор МПО1М-10-7,34-11/195-Ф2П-УХЛ","Мотор-редуктор МПО1М-10-7,34-11/195-Ф2П-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-11/195-Ф2П-УХЛ",,,1,"7,34-11/195",124,0,шт.,Ф2П,0,УХЛ/Агрегаты УХЛ
38207,,"Мотор-редуктор МПО1М-10-7,34-7,5/195-Ф2П-УХЛ",,124980,1,,,48,"Мотор-редуктор МПО1М-10-7,34-7,5/195-Ф2П-УХЛ","Мотор-редуктор МПО1М-10-7,34-7,5/195-Ф2П-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-7,5/195-Ф2П-УХЛ",,,1,"7,34-7,5/195",124,0,шт.,Ф2П,0,УХЛ/Агрегаты УХЛ
38206,,"Мотор-редуктор МПО1М-10-7,34-5,5/195-Ф2П-УХЛ",,124720,1,,,47,"Мотор-редуктор МПО1М-10-7,34-5,5/195-Ф2П-УХЛ","Мотор-редуктор МПО1М-10-7,34-5,5/195-Ф2П-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-5,5/195-Ф2П-УХЛ",,,1,"7,34-5,5/195",124,0,шт.,Ф2П,0,УХЛ/Агрегаты УХЛ
38205,,"Мотор-редуктор МПО1М-10-7,34-3/195-Ф2П-УХЛ",,124460,1,,,46,"Мотор-редуктор МПО1М-10-7,34-3/195-Ф2П-УХЛ","Мотор-редуктор МПО1М-10-7,34-3/195-Ф2П-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-3/195-Ф2П-УХЛ",,,1,"7,34-3/195",124,0,шт.,Ф2П,0,УХЛ/Агрегаты УХЛ
38204,,"Мотор-редуктор МПО1М-10-5,74-7,5/170-Ф2П-УХЛ",,124200,1,,,45,"Мотор-редуктор МПО1М-10-5,74-7,5/170-Ф2П-УХЛ","Мотор-редуктор МПО1М-10-5,74-7,5/170-Ф2П-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-5,74-7,5/170-Ф2П-УХЛ",,,1,"5,74-7,5/170",124,0,шт.,Ф2П,0,УХЛ/Агрегаты УХЛ
38203,,"Мотор-редуктор МПО1М-10-5,74-5,5/170-Ф2П-УХЛ",,123940,1,,,44,"Мотор-редуктор МПО1М-10-5,74-5,5/170-Ф2П-УХЛ","Мотор-редуктор МПО1М-10-5,74-5,5/170-Ф2П-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-5,74-5,5/170-Ф2П-УХЛ",,,1,"5,74-5,5/170",124,0,шт.,Ф2П,0,УХЛ/Агрегаты УХЛ
38202,,"Мотор-редуктор МПО1М-10-5,74-3/170-Ф2П-УХЛ",,123680,1,,,43,"Мотор-редуктор МПО1М-10-5,74-3/170-Ф2П-УХЛ","Мотор-редуктор МПО1М-10-5,74-3/170-Ф2П-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-5,74-3/170-Ф2П-УХЛ",,,1,"5,74-3/170",124,0,шт.,Ф2П,0,УХЛ/Агрегаты УХЛ
38201,,"Мотор-редуктор МПО1М-10-7,34-7,5/130-Ф2П-УХЛ",,123420,1,,,42,"Мотор-редуктор МПО1М-10-7,34-7,5/130-Ф2П-УХЛ","Мотор-редуктор МПО1М-10-7,34-7,5/130-Ф2П-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-7,5/130-Ф2П-УХЛ",,,1,"7,34-7,5/130",124,0,шт.,Ф2П,0,УХЛ/Агрегаты УХЛ
38200,,"Мотор-редуктор МПО1М-10-7,34-5,5/130-Ф2П-УХЛ",,123160,1,,,41,"Мотор-редуктор МПО1М-10-7,34-5,5/130-Ф2П-УХЛ","Мотор-редуктор МПО1М-10-7,34-5,5/130-Ф2П-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-5,5/130-Ф2П-УХЛ",,,1,"7,34-5,5/130",124,0,шт.,Ф2П,0,УХЛ/Агрегаты УХЛ
38199,,"Мотор-редуктор МПО1М-10-7,34-3/130-Ф2П-УХЛ",,122900,1,,,40,"Мотор-редуктор МПО1М-10-7,34-3/130-Ф2П-УХЛ","Мотор-редуктор МПО1М-10-7,34-3/130-Ф2П-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-3/130-Ф2П-УХЛ",,,1,"7,34-3/130",124,0,шт.,Ф2П,0,УХЛ/Агрегаты УХЛ
38198,,"Мотор-редуктор МПО1М-10-5,74-7,5/250-Ф2В-УХЛ",,122640,1,,,39,"Мотор-редуктор МПО1М-10-5,74-7,5/250-Ф2В-УХЛ","Мотор-редуктор МПО1М-10-5,74-7,5/250-Ф2В-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-5,74-7,5/250-Ф2В-УХЛ",,,1,"5,74-7,5/250",124,0,шт.,Ф2В,0,УХЛ/Агрегаты УХЛ
38197,,"Мотор-редуктор МПО1М-10-5,74-5,5/250-Ф2В-УХЛ",,122380,1,,,38,"Мотор-редуктор МПО1М-10-5,74-5,5/250-Ф2В-УХЛ","Мотор-редуктор МПО1М-10-5,74-5,5/250-Ф2В-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-5,74-5,5/250-Ф2В-УХЛ",,,1,"5,74-5,5/250",124,0,шт.,Ф2В,0,УХЛ/Агрегаты УХЛ
38196,,"Мотор-редуктор МПО1М-10-5,74-3/250-Ф2В-УХЛ",,122120,1,,,37,"Мотор-редуктор МПО1М-10-5,74-3/250-Ф2В-УХЛ","Мотор-редуктор МПО1М-10-5,74-3/250-Ф2В-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-5,74-3/250-Ф2В-УХЛ",,,1,"5,74-3/250",124,0,шт.,Ф2В,0,УХЛ/Агрегаты УХЛ
38195,,"Мотор-редуктор МПО1М-10-7,34-11/195-Ф2В-УХЛ",,121860,1,,,36,"Мотор-редуктор МПО1М-10-7,34-11/195-Ф2В-УХЛ","Мотор-редуктор МПО1М-10-7,34-11/195-Ф2В-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-11/195-Ф2В-УХЛ",,,1,"7,34-11/195",124,0,шт.,Ф2В,0,УХЛ/Агрегаты УХЛ
38194,,"Мотор-редуктор МПО1М-10-7,34-7,5/195-Ф2В-УХЛ",,121600,1,,,35,"Мотор-редуктор МПО1М-10-7,34-7,5/195-Ф2В-УХЛ","Мотор-редуктор МПО1М-10-7,34-7,5/195-Ф2В-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-7,5/195-Ф2В-УХЛ",,,1,"7,34-7,5/195",124,0,шт.,Ф2В,0,УХЛ/Агрегаты УХЛ
38193,,"Мотор-редуктор МПО1М-10-7,34-5,5/195-Ф2В-УХЛ",,121340,1,,,34,"Мотор-редуктор МПО1М-10-7,34-5,5/195-Ф2В-УХЛ","Мотор-редуктор МПО1М-10-7,34-5,5/195-Ф2В-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-5,5/195-Ф2В-УХЛ",,,1,"7,34-5,5/195",124,0,шт.,Ф2В,0,УХЛ/Агрегаты УХЛ
38192,,"Мотор-редуктор МПО1М-10-7,34-3/195-Ф2В-УХЛ",,121080,1,,,33,"Мотор-редуктор МПО1М-10-7,34-3/195-Ф2В-УХЛ","Мотор-редуктор МПО1М-10-7,34-3/195-Ф2В-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-3/195-Ф2В-УХЛ",,,1,"7,34-3/195",124,0,шт.,Ф2В,0,УХЛ/Агрегаты УХЛ
38191,,"Мотор-редуктор МПО1М-10-5,74-7,5/170-Ф2В-УХЛ",,120820,1,,,32,"Мотор-редуктор МПО1М-10-5,74-7,5/170-Ф2В-УХЛ","Мотор-редуктор МПО1М-10-5,74-7,5/170-Ф2В-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-5,74-7,5/170-Ф2В-УХЛ",,,1,"5,74-7,5/170",124,0,шт.,Ф2В,0,УХЛ/Агрегаты УХЛ
38190,,"Мотор-редуктор МПО1М-10-5,74-5,5/170-Ф2В-УХЛ",,120560,1,,,31,"Мотор-редуктор МПО1М-10-5,74-5,5/170-Ф2В-УХЛ","Мотор-редуктор МПО1М-10-5,74-5,5/170-Ф2В-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-5,74-5,5/170-Ф2В-УХЛ",,,1,"5,74-5,5/170",124,0,шт.,Ф2В,0,УХЛ/Агрегаты УХЛ
38189,,"Мотор-редуктор МПО1М-10-5,74-3/170-Ф2В-УХЛ",,120300,1,,,30,"Мотор-редуктор МПО1М-10-5,74-3/170-Ф2В-УХЛ","Мотор-редуктор МПО1М-10-5,74-3/170-Ф2В-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-5,74-3/170-Ф2В-УХЛ",,,1,"5,74-3/170",124,0,шт.,Ф2В,0,УХЛ/Агрегаты УХЛ
38188,,"Мотор-редуктор МПО1М-10-7,34-7,5/130-Ф2В-УХЛ",,120040,1,,,29,"Мотор-редуктор МПО1М-10-7,34-7,5/130-Ф2В-УХЛ","Мотор-редуктор МПО1М-10-7,34-7,5/130-Ф2В-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-7,5/130-Ф2В-УХЛ",,,1,"7,34-7,5/130",124,0,шт.,Ф2В,0,УХЛ/Агрегаты УХЛ
38187,,"Мотор-редуктор МПО1М-10-7,34-5,5/130-Ф2В-УХЛ",,119780,1,,,28,"Мотор-редуктор МПО1М-10-7,34-5,5/130-Ф2В-УХЛ","Мотор-редуктор МПО1М-10-7,34-5,5/130-Ф2В-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-5,5/130-Ф2В-УХЛ",,,1,"7,34-5,5/130",124,0,шт.,Ф2В,0,УХЛ/Агрегаты УХЛ
38186,,"Мотор-редуктор МПО1М-10-7,34-3/130-Ф2В-УХЛ",,119520,1,,,27,"Мотор-редуктор МПО1М-10-7,34-3/130-Ф2В-УХЛ","Мотор-редуктор МПО1М-10-7,34-3/130-Ф2В-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-3/130-Ф2В-УХЛ",,,1,"7,34-3/130",124,0,шт.,Ф2В,0,УХЛ/Агрегаты УХЛ
38185,,"Мотор-редуктор МПО1М-10-5,74-7,5/250-ВК-УХЛ",,119260,1,,,26,"Мотор-редуктор МПО1М-10-5,74-7,5/250-ВК-УХЛ","Мотор-редуктор МПО1М-10-5,74-7,5/250-ВК-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-5,74-7,5/250-ВК-УХЛ",,,1,"5,74-7,5/250",124,0,шт.,ВК,0,УХЛ/Агрегаты УХЛ
38184,,"Мотор-редуктор МПО1М-10-5,74-5,5/250-ВК-УХЛ",,119000,1,,,25,"Мотор-редуктор МПО1М-10-5,74-5,5/250-ВК-УХЛ","Мотор-редуктор МПО1М-10-5,74-5,5/250-ВК-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-5,74-5,5/250-ВК-УХЛ",,,1,"5,74-5,5/250",124,0,шт.,ВК,0,УХЛ/Агрегаты УХЛ
38183,,"Мотор-редуктор МПО1М-10-5,74-3/250-ВК-УХЛ",,118740,1,,,24,"Мотор-редуктор МПО1М-10-5,74-3/250-ВК-УХЛ","Мотор-редуктор МПО1М-10-5,74-3/250-ВК-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-5,74-3/250-ВК-УХЛ",,,1,"5,74-3/250",124,0,шт.,ВК,0,УХЛ/Агрегаты УХЛ
38182,,"Мотор-редуктор МПО1М-10-7,34-11/195-ВК-УХЛ",,118480,1,,,23,"Мотор-редуктор МПО1М-10-7,34-11/195-ВК-УХЛ","Мотор-редуктор МПО1М-10-7,34-11/195-ВК-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-11/195-ВК-УХЛ",,,1,"7,34-11/195",124,0,шт.,ВК,0,УХЛ/Агрегаты УХЛ
38181,,"Мотор-редуктор МПО1М-10-7,34-7,5/195-ВК-УХЛ",,118220,1,,,22,"Мотор-редуктор МПО1М-10-7,34-7,5/195-ВК-УХЛ","Мотор-редуктор МПО1М-10-7,34-7,5/195-ВК-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-7,5/195-ВК-УХЛ",,,1,"7,34-7,5/195",124,0,шт.,ВК,0,УХЛ/Агрегаты УХЛ
38180,,"Мотор-редуктор МПО1М-10-7,34-5,5/195-ВК-УХЛ",,117960,1,,,21,"Мотор-редуктор МПО1М-10-7,34-5,5/195-ВК-УХЛ","Мотор-редуктор МПО1М-10-7,34-5,5/195-ВК-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-5,5/195-ВК-УХЛ",,,1,"7,34-5,5/195",124,0,шт.,ВК,0,УХЛ/Агрегаты УХЛ
38179,,"Мотор-редуктор МПО1М-10-7,34-3/195-ВК-УХЛ",,117700,1,,,20,"Мотор-редуктор МПО1М-10-7,34-3/195-ВК-УХЛ","Мотор-редуктор МПО1М-10-7,34-3/195-ВК-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-3/195-ВК-УХЛ",,,1,"7,34-3/195",124,0,шт.,ВК,0,УХЛ/Агрегаты УХЛ
38178,,"Мотор-редуктор МПО1М-10-5,74-7,5/170-ВК-УХЛ",,117440,1,,,19,"Мотор-редуктор МПО1М-10-5,74-7,5/170-ВК-УХЛ","Мотор-редуктор МПО1М-10-5,74-7,5/170-ВК-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-5,74-7,5/170-ВК-УХЛ",,,1,"5,74-7,5/170",124,0,шт.,ВК,0,УХЛ/Агрегаты УХЛ
38177,,"Мотор-редуктор МПО1М-10-5,74-5,5/170-ВК-УХЛ",,117180,1,,,18,"Мотор-редуктор МПО1М-10-5,74-5,5/170-ВК-УХЛ","Мотор-редуктор МПО1М-10-5,74-5,5/170-ВК-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-5,74-5,5/170-ВК-УХЛ",,,1,"5,74-5,5/170",124,0,шт.,ВК,0,УХЛ/Агрегаты УХЛ
38176,,"Мотор-редуктор МПО1М-10-5,74-3/170-ВК-УХЛ",,116920,1,,,17,"Мотор-редуктор МПО1М-10-5,74-3/170-ВК-УХЛ","Мотор-редуктор МПО1М-10-5,74-3/170-ВК-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-5,74-3/170-ВК-УХЛ",,,1,"5,74-3/170",124,0,шт.,ВК,0,УХЛ/Агрегаты УХЛ
38175,,"Мотор-редуктор МПО1М-10-7,34-7,5/130-ВК-УХЛ",,116660,1,,,16,"Мотор-редуктор МПО1М-10-7,34-7,5/130-ВК-УХЛ","Мотор-редуктор МПО1М-10-7,34-7,5/130-ВК-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-7,5/130-ВК-УХЛ",,,1,"7,34-7,5/130",124,0,шт.,ВК,0,УХЛ/Агрегаты УХЛ
38174,,"Мотор-редуктор МПО1М-10-7,34-5,5/130-ВК-УХЛ",,116400,1,,,15,"Мотор-редуктор МПО1М-10-7,34-5,5/130-ВК-УХЛ","Мотор-редуктор МПО1М-10-7,34-5,5/130-ВК-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-5,5/130-ВК-УХЛ",,,1,"7,34-5,5/130",124,0,шт.,ВК,0,УХЛ/Агрегаты УХЛ
38173,,"Мотор-редуктор МПО1М-10-7,34-3/130-ВК-УХЛ",,116140,1,,,14,"Мотор-редуктор МПО1М-10-7,34-3/130-ВК-УХЛ","Мотор-редуктор МПО1М-10-7,34-3/130-ВК-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-3/130-ВК-УХЛ",,,1,"7,34-3/130",124,0,шт.,ВК,0,УХЛ/Агрегаты УХЛ
38172,,"Мотор-редуктор МПО1М-10-5,74-7,5/250-В-УХЛ",,115880,1,,,13,"Мотор-редуктор МПО1М-10-5,74-7,5/250-В-УХЛ","Мотор-редуктор МПО1М-10-5,74-7,5/250-В-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-5,74-7,5/250-В-УХЛ",,,1,"5,74-7,5/250",124,0,шт.,В,0,УХЛ/Агрегаты УХЛ
38171,,"Мотор-редуктор МПО1М-10-5,74-5,5/250-В-УХЛ",,115620,1,,,12,"Мотор-редуктор МПО1М-10-5,74-5,5/250-В-УХЛ","Мотор-редуктор МПО1М-10-5,74-5,5/250-В-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-5,74-5,5/250-В-УХЛ",,,1,"5,74-5,5/250",124,0,шт.,В,0,УХЛ/Агрегаты УХЛ
38170,,"Мотор-редуктор МПО1М-10-5,74-3/250-В-УХЛ",,115360,1,,,11,"Мотор-редуктор МПО1М-10-5,74-3/250-В-УХЛ","Мотор-редуктор МПО1М-10-5,74-3/250-В-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-5,74-3/250-В-УХЛ",,,1,"5,74-3/250",124,0,шт.,В,0,УХЛ/Агрегаты УХЛ
38169,,"Мотор-редуктор МПО1М-10-7,34-11/195-В-УХЛ",,115100,1,,,10,"Мотор-редуктор МПО1М-10-7,34-11/195-В-УХЛ","Мотор-редуктор МПО1М-10-7,34-11/195-В-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-11/195-В-УХЛ",,,1,"7,34-11/195",124,0,шт.,В,0,УХЛ/Агрегаты УХЛ
38168,,"Мотор-редуктор МПО1М-10-7,34-7,5/195-В-УХЛ",,114840,1,,,9,"Мотор-редуктор МПО1М-10-7,34-7,5/195-В-УХЛ","Мотор-редуктор МПО1М-10-7,34-7,5/195-В-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-7,5/195-В-УХЛ",,,1,"7,34-7,5/195",124,0,шт.,В,0,УХЛ/Агрегаты УХЛ
38167,,"Мотор-редуктор МПО1М-10-7,34-5,5/195-В-УХЛ",,114580,1,,,8,"Мотор-редуктор МПО1М-10-7,34-5,5/195-В-УХЛ","Мотор-редуктор МПО1М-10-7,34-5,5/195-В-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-5,5/195-В-УХЛ",,,1,"7,34-5,5/195",124,0,шт.,В,0,УХЛ/Агрегаты УХЛ
38166,,"Мотор-редуктор МПО1М-10-7,34-3/195-В-УХЛ",,114320,1,,,7,"Мотор-редуктор МПО1М-10-7,34-3/195-В-УХЛ","Мотор-редуктор МПО1М-10-7,34-3/195-В-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-3/195-В-УХЛ",,,1,"7,34-3/195",124,0,шт.,В,0,УХЛ/Агрегаты УХЛ
38165,,"Мотор-редуктор МПО1М-10-5,74-7,5/170-В-УХЛ",,114060,1,,,6,"Мотор-редуктор МПО1М-10-5,74-7,5/170-В-УХЛ","Мотор-редуктор МПО1М-10-5,74-7,5/170-В-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-5,74-7,5/170-В-УХЛ",,,1,"5,74-7,5/170",124,0,шт.,В,0,УХЛ/Агрегаты УХЛ
38164,,"Мотор-редуктор МПО1М-10-5,74-5,5/170-В-УХЛ",,113800,1,,,5,"Мотор-редуктор МПО1М-10-5,74-5,5/170-В-УХЛ","Мотор-редуктор МПО1М-10-5,74-5,5/170-В-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-5,74-5,5/170-В-УХЛ",,,1,"5,74-5,5/170",124,0,шт.,В,0,УХЛ/Агрегаты УХЛ
38163,,"Мотор-редуктор МПО1М-10-5,74-3/170-В-УХЛ",,113540,1,,,4,"Мотор-редуктор МПО1М-10-5,74-3/170-В-УХЛ","Мотор-редуктор МПО1М-10-5,74-3/170-В-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-5,74-3/170-В-УХЛ",,,1,"5,74-3/170",124,0,шт.,В,0,УХЛ/Агрегаты УХЛ
38162,,"Мотор-редуктор МПО1М-10-7,34-7,5/130-В-УХЛ",,113280,1,,,3,"Мотор-редуктор МПО1М-10-7,34-7,5/130-В-УХЛ","Мотор-редуктор МПО1М-10-7,34-7,5/130-В-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-7,5/130-В-УХЛ",,,1,"7,34-7,5/130",124,0,шт.,В,0,УХЛ/Агрегаты УХЛ
38161,,"Мотор-редуктор МПО1М-10-7,34-5,5/130-В-УХЛ",,113020,1,,,2,"Мотор-редуктор МПО1М-10-7,34-5,5/130-В-УХЛ","Мотор-редуктор МПО1М-10-7,34-5,5/130-В-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-5,5/130-В-УХЛ",,,1,"7,34-5,5/130",124,0,шт.,В,0,УХЛ/Агрегаты УХЛ
38160,,"Мотор-редуктор МПО1М-10-7,34-3/130-В-УХЛ",,112760,1,,,1,"Мотор-редуктор МПО1М-10-7,34-3/130-В-УХЛ","Мотор-редуктор МПО1М-10-7,34-3/130-В-УХЛ","мпо,ксс,мпо1м,мпо1м-10,мотор,редуктор,мотор-редуктор МПО1М-10-7,34-3/130-В-УХЛ",,,1,"7,34-3/130",124,0,шт.,В,0,УХЛ/Агрегаты УХЛ
