7999;16;"Вх. Конус + Вых. Муфта";;10000;1;UG-007-9;;10;;;;"/UserFiles/Image/Catalog/conechniki/КМуфт.svg ";0;124;0;шт.;;0;Скрытые/Услуги/РМ-350;"/UserFiles/Image/Catalog/conechniki/КМуфт.svg ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7998;16;"Вх. Цилиндр + Вых. Муфта";;10000;1;UG-007-8;;9;;;;"/UserFiles/Image/Catalog/conechniki/ЦМуфт.svg ";0;124;0;шт.;;0;Скрытые/Услуги/РМ-350;"/UserFiles/Image/Catalog/conechniki/ЦМуфт.svg ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7997;16;"Вх. Конус + Вых. Полый шпонка";;0;0;UG-007-7;;8;;;;"/UserFiles/Image/Catalog/conechniki/КШпонка.svg ";0;124;0;шт.;;0;Скрытые/Услуги/РМ-350;"/UserFiles/Image/Catalog/conechniki/КШпонка.svg ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7996;16;"Вх. Цилиндр + Вых. Полый шпонка";;0;0;UG-007-6;;7;;;;"/UserFiles/Image/Catalog/conechniki/ЦШпонка.svg ";0;124;0;шт.;;0;Скрытые/Услуги/РМ-350;"/UserFiles/Image/Catalog/conechniki/ЦШпонка.svg ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7995;16;"Вх. Конус + Вых. Полый шлицы";;0;0;UG-007-5;;6;;;;"/UserFiles/Image/Catalog/conechniki/КШлиц.svg ";0;124;0;шт.;;0;Скрытые/Услуги/РМ-350;"/UserFiles/Image/Catalog/conechniki/КШлиц.svg ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7994;16;"Вх. Цилиндр + Вых. Полый шлицы";;0;0;UG-007-4;;5;;;;"/UserFiles/Image/Catalog/conechniki/ЦШлиц.svg ";0;124;0;шт.;;0;Скрытые/Услуги/РМ-350;"/UserFiles/Image/Catalog/conechniki/ЦШлиц.svg ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7993;16;"Вх. Цилиндр + Вых. Конус";;0;0;UG-007-3;;4;;;;"/UserFiles/Image/Catalog/conechniki/ЦК.svg ";0;124;0;шт.;;0;Скрытые/Услуги/РМ-350;"/UserFiles/Image/Catalog/conechniki/ЦК.svg ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7992;16;"Вх. Конус + Вых. Цилиндр";;0;1;UG-007-2;;3;;;;"/UserFiles/Image/Catalog/conechniki/КЦ.svg ";0;124;0;шт.;;0;Скрытые/Услуги/РМ-350;"/UserFiles/Image/Catalog/conechniki/КЦ.svg ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7991;16;"Вх. Цилиндр + Вых. Цилиндр";;3000;1;UG-007-1;;2;;;;"/UserFiles/Image/Catalog/conechniki/ЦЦ.svg ";0;124;0;шт.;;0;Скрытые/Услуги/РМ-350;"/UserFiles/Image/Catalog/conechniki/ЦЦ.svg ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7990;16;"Вх. Конус + Вых. Конус";;0;1;UG-007-0;;1;;;;"/UserFiles/Image/Catalog/conechniki/КК.svg ";0;124;0;шт.;;0;Скрытые/Услуги/РМ-350;"/UserFiles/Image/Catalog/conechniki/КК.svg ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7317;5;"Редуктор РМ-350-УХЛ 40 32";;117130;1;;;71;"Редуктор РМ-350-УХЛ 40 32";"Редуктор РМ-350-УХЛ 40 32";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 40 32";;;1;40;124;0;шт.;32;0;"УХЛ/Двухступенчатые УХЛ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7316;5;"Редуктор РМ-350-УХЛ 40 31";;116975;1;;;70;"Редуктор РМ-350-УХЛ 40 31";"Редуктор РМ-350-УХЛ 40 31";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 40 31";;;1;40;124;0;шт.;31;0;"УХЛ/Двухступенчатые УХЛ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7315;5;"Редуктор РМ-350-УХЛ 40 23";;119820;1;;;69;"Редуктор РМ-350-УХЛ 40 23";"Редуктор РМ-350-УХЛ 40 23";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 40 23";;;1;40;124;0;шт.;23;0;"УХЛ/Двухступенчатые УХЛ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7314;5;"Редуктор РМ-350-УХЛ 40 22";;113665;1;;;68;"Редуктор РМ-350-УХЛ 40 22";"Редуктор РМ-350-УХЛ 40 22";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 40 22";;;1;40;124;0;шт.;22;0;"УХЛ/Двухступенчатые УХЛ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7313;5;"Редуктор РМ-350-УХЛ 40 21";;113510;1;;;67;"Редуктор РМ-350-УХЛ 40 21";"Редуктор РМ-350-УХЛ 40 21";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 40 21";;;1;40;124;0;шт.;21;0;"УХЛ/Двухступенчатые УХЛ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7312;5;"Редуктор РМ-350-УХЛ 40 13";;119355;1;;;66;"Редуктор РМ-350-УХЛ 40 13";"Редуктор РМ-350-УХЛ 40 13";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 40 13";;;1;40;124;0;шт.;13;0;"УХЛ/Двухступенчатые УХЛ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7311;5;"Редуктор РМ-350-УХЛ 40 12";;113200;1;;;65;"Редуктор РМ-350-УХЛ 40 12";"Редуктор РМ-350-УХЛ 40 12";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 40 12";;;1;40;124;0;шт.;12;0;"УХЛ/Двухступенчатые УХЛ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7310;5;"Редуктор РМ-350-УХЛ 40 11";;113045;1;;;64;"Редуктор РМ-350-УХЛ 40 11";"Редуктор РМ-350-УХЛ 40 11";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 40 11";;;1;40;124;0;шт.;11;0;"УХЛ/Двухступенчатые УХЛ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7309;5;"Редуктор РМ-350-УХЛ 31.5 33";;121890;1;;;63;"Редуктор РМ-350-УХЛ 31.5 33";"Редуктор РМ-350-УХЛ 31.5 33";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 31.5 33";;;1;31.5;124;0;шт.;33;0;"УХЛ/Двухступенчатые УХЛ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7308;5;"Редуктор РМ-350-УХЛ 31.5 32";;115735;1;;;62;"Редуктор РМ-350-УХЛ 31.5 32";"Редуктор РМ-350-УХЛ 31.5 32";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 31.5 32";;;1;31.5;124;0;шт.;32;0;"УХЛ/Двухступенчатые УХЛ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7307;5;"Редуктор РМ-350-УХЛ 31.5 31";;115580;1;;;61;"Редуктор РМ-350-УХЛ 31.5 31";"Редуктор РМ-350-УХЛ 31.5 31";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 31.5 31";;;1;31.5;124;0;шт.;31;0;"УХЛ/Двухступенчатые УХЛ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7306;5;"Редуктор РМ-350-УХЛ 31.5 23";;118425;1;;;60;"Редуктор РМ-350-УХЛ 31.5 23";"Редуктор РМ-350-УХЛ 31.5 23";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 31.5 23";;;1;31.5;124;0;шт.;23;0;"УХЛ/Двухступенчатые УХЛ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7305;5;"Редуктор РМ-350-УХЛ 31.5 22";;112270;1;;;59;"Редуктор РМ-350-УХЛ 31.5 22";"Редуктор РМ-350-УХЛ 31.5 22";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 31.5 22";;;1;31.5;124;0;шт.;22;0;"УХЛ/Двухступенчатые УХЛ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7304;5;"Редуктор РМ-350-УХЛ 31.5 21";;112115;1;;;58;"Редуктор РМ-350-УХЛ 31.5 21";"Редуктор РМ-350-УХЛ 31.5 21";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 31.5 21";;;1;31.5;124;0;шт.;21;0;"УХЛ/Двухступенчатые УХЛ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7303;5;"Редуктор РМ-350-УХЛ 31.5 13";;117960;1;;;57;"Редуктор РМ-350-УХЛ 31.5 13";"Редуктор РМ-350-УХЛ 31.5 13";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 31.5 13";;;1;31.5;124;0;шт.;13;0;"УХЛ/Двухступенчатые УХЛ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7302;5;"Редуктор РМ-350-УХЛ 31.5 12";;111805;1;;;56;"Редуктор РМ-350-УХЛ 31.5 12";"Редуктор РМ-350-УХЛ 31.5 12";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 31.5 12";;;1;31.5;124;0;шт.;12;0;"УХЛ/Двухступенчатые УХЛ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7301;5;"Редуктор РМ-350-УХЛ 31.5 11";;111650;1;;;55;"Редуктор РМ-350-УХЛ 31.5 11";"Редуктор РМ-350-УХЛ 31.5 11";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 31.5 11";;;1;31.5;124;0;шт.;11;0;"УХЛ/Двухступенчатые УХЛ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7300;5;"Редуктор РМ-350-УХЛ 25 33";;120495;1;;;54;"Редуктор РМ-350-УХЛ 25 33";"Редуктор РМ-350-УХЛ 25 33";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 25 33";;;1;25;124;0;шт.;33;0;"УХЛ/Двухступенчатые УХЛ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7299;5;"Редуктор РМ-350-УХЛ 25 32";;114340;1;;;53;"Редуктор РМ-350-УХЛ 25 32";"Редуктор РМ-350-УХЛ 25 32";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 25 32";;;1;25;124;0;шт.;32;0;"УХЛ/Двухступенчатые УХЛ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7298;5;"Редуктор РМ-350-УХЛ 25 31";;114185;1;;;52;"Редуктор РМ-350-УХЛ 25 31";"Редуктор РМ-350-УХЛ 25 31";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 25 31";;;1;25;124;0;шт.;31;0;"УХЛ/Двухступенчатые УХЛ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7297;5;"Редуктор РМ-350-УХЛ 25 23";;117030;1;;;51;"Редуктор РМ-350-УХЛ 25 23";"Редуктор РМ-350-УХЛ 25 23";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 25 23";;;1;25;124;0;шт.;23;0;"УХЛ/Двухступенчатые УХЛ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7296;5;"Редуктор РМ-350-УХЛ 25 22";;110875;1;;;50;"Редуктор РМ-350-УХЛ 25 22";"Редуктор РМ-350-УХЛ 25 22";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 25 22";;;1;25;124;0;шт.;22;0;"УХЛ/Двухступенчатые УХЛ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7295;5;"Редуктор РМ-350-УХЛ 25 21";;110720;1;;;49;"Редуктор РМ-350-УХЛ 25 21";"Редуктор РМ-350-УХЛ 25 21";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 25 21";;;1;25;124;0;шт.;21;0;"УХЛ/Двухступенчатые УХЛ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7294;5;"Редуктор РМ-350-УХЛ 25 13";;116565;1;;;48;"Редуктор РМ-350-УХЛ 25 13";"Редуктор РМ-350-УХЛ 25 13";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 25 13";;;1;25;124;0;шт.;13;0;"УХЛ/Двухступенчатые УХЛ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7293;5;"Редуктор РМ-350-УХЛ 25 12";;110410;1;;;47;"Редуктор РМ-350-УХЛ 25 12";"Редуктор РМ-350-УХЛ 25 12";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 25 12";;;1;25;124;0;шт.;12;0;"УХЛ/Двухступенчатые УХЛ";1740038719;81b31bd6e673e88d20b613e100b56f5d
7292;5;"Редуктор РМ-350-УХЛ 25 11";;110255;1;;;46;"Редуктор РМ-350-УХЛ 25 11";"Редуктор РМ-350-УХЛ 25 11";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 25 11";;;1;25;124;0;шт.;11;0;"УХЛ/Двухступенчатые УХЛ";1740038720;81b31bd6e673e88d20b613e100b56f5d
7291;5;"Редуктор РМ-350-УХЛ 20 33";;119100;1;;;45;"Редуктор РМ-350-УХЛ 20 33";"Редуктор РМ-350-УХЛ 20 33";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 20 33";;;1;20;124;0;шт.;33;0;"УХЛ/Двухступенчатые УХЛ";1740038720;81b31bd6e673e88d20b613e100b56f5d
7290;5;"Редуктор РМ-350-УХЛ 20 32";;112945;1;;;44;"Редуктор РМ-350-УХЛ 20 32";"Редуктор РМ-350-УХЛ 20 32";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 20 32";;;1;20;124;0;шт.;32;0;"УХЛ/Двухступенчатые УХЛ";1740038720;81b31bd6e673e88d20b613e100b56f5d
7289;5;"Редуктор РМ-350-УХЛ 20 31";;112790;1;;;43;"Редуктор РМ-350-УХЛ 20 31";"Редуктор РМ-350-УХЛ 20 31";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 20 31";;;1;20;124;0;шт.;31;0;"УХЛ/Двухступенчатые УХЛ";1740038720;81b31bd6e673e88d20b613e100b56f5d
7288;5;"Редуктор РМ-350-УХЛ 20 23";;115635;1;;;42;"Редуктор РМ-350-УХЛ 20 23";"Редуктор РМ-350-УХЛ 20 23";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 20 23";;;1;20;124;0;шт.;23;0;"УХЛ/Двухступенчатые УХЛ";1740038720;81b31bd6e673e88d20b613e100b56f5d
7287;5;"Редуктор РМ-350-УХЛ 20 22";;109480;1;;;41;"Редуктор РМ-350-УХЛ 20 22";"Редуктор РМ-350-УХЛ 20 22";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 20 22";;;1;20;124;0;шт.;22;0;"УХЛ/Двухступенчатые УХЛ";1740038720;81b31bd6e673e88d20b613e100b56f5d
7286;5;"Редуктор РМ-350-УХЛ 20 21";;109325;1;;;40;"Редуктор РМ-350-УХЛ 20 21";"Редуктор РМ-350-УХЛ 20 21";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 20 21";;;1;20;124;0;шт.;21;0;"УХЛ/Двухступенчатые УХЛ";1740038720;81b31bd6e673e88d20b613e100b56f5d
7285;5;"Редуктор РМ-350-УХЛ 20 13";;115170;1;;;39;"Редуктор РМ-350-УХЛ 20 13";"Редуктор РМ-350-УХЛ 20 13";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 20 13";;;1;20;124;0;шт.;13;0;"УХЛ/Двухступенчатые УХЛ";1740038720;81b31bd6e673e88d20b613e100b56f5d
7284;5;"Редуктор РМ-350-УХЛ 20 12";;109015;1;;;38;"Редуктор РМ-350-УХЛ 20 12";"Редуктор РМ-350-УХЛ 20 12";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 20 12";;;1;20;124;0;шт.;12;0;"УХЛ/Двухступенчатые УХЛ";1740038720;81b31bd6e673e88d20b613e100b56f5d
7283;5;"Редуктор РМ-350-УХЛ 20 11";;108860;1;;;37;"Редуктор РМ-350-УХЛ 20 11";"Редуктор РМ-350-УХЛ 20 11";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 20 11";;;1;20;124;0;шт.;11;0;"УХЛ/Двухступенчатые УХЛ";1740038720;81b31bd6e673e88d20b613e100b56f5d
7282;5;"Редуктор РМ-350-УХЛ 16 33";;117705;1;;;36;"Редуктор РМ-350-УХЛ 16 33";"Редуктор РМ-350-УХЛ 16 33";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 16 33";;;1;16;124;0;шт.;33;0;"УХЛ/Двухступенчатые УХЛ";1740038720;81b31bd6e673e88d20b613e100b56f5d
7281;5;"Редуктор РМ-350-УХЛ 16 32";;111550;1;;;35;"Редуктор РМ-350-УХЛ 16 32";"Редуктор РМ-350-УХЛ 16 32";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 16 32";;;1;16;124;0;шт.;32;0;"УХЛ/Двухступенчатые УХЛ";1740038720;81b31bd6e673e88d20b613e100b56f5d
7280;5;"Редуктор РМ-350-УХЛ 16 31";;111395;1;;;34;"Редуктор РМ-350-УХЛ 16 31";"Редуктор РМ-350-УХЛ 16 31";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 16 31";;;1;16;124;0;шт.;31;0;"УХЛ/Двухступенчатые УХЛ";1740038720;81b31bd6e673e88d20b613e100b56f5d
7279;5;"Редуктор РМ-350-УХЛ 16 23";;114240;1;;;33;"Редуктор РМ-350-УХЛ 16 23";"Редуктор РМ-350-УХЛ 16 23";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 16 23";;;1;16;124;0;шт.;23;0;"УХЛ/Двухступенчатые УХЛ";1740038720;81b31bd6e673e88d20b613e100b56f5d
7278;5;"Редуктор РМ-350-УХЛ 16 22";;108085;1;;;32;"Редуктор РМ-350-УХЛ 16 22";"Редуктор РМ-350-УХЛ 16 22";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 16 22";;;1;16;124;0;шт.;22;0;"УХЛ/Двухступенчатые УХЛ";1740038720;81b31bd6e673e88d20b613e100b56f5d
7277;5;"Редуктор РМ-350-УХЛ 16 21";;107930;1;;;31;"Редуктор РМ-350-УХЛ 16 21";"Редуктор РМ-350-УХЛ 16 21";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 16 21";;;1;16;124;0;шт.;21;0;"УХЛ/Двухступенчатые УХЛ";1740038720;81b31bd6e673e88d20b613e100b56f5d
7276;5;"Редуктор РМ-350-УХЛ 16 13";;113775;1;;;30;"Редуктор РМ-350-УХЛ 16 13";"Редуктор РМ-350-УХЛ 16 13";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 16 13";;;1;16;124;0;шт.;13;0;"УХЛ/Двухступенчатые УХЛ";1740038720;81b31bd6e673e88d20b613e100b56f5d
7275;5;"Редуктор РМ-350-УХЛ 16 12";;107620;1;;;29;"Редуктор РМ-350-УХЛ 16 12";"Редуктор РМ-350-УХЛ 16 12";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 16 12";;;1;16;124;0;шт.;12;0;"УХЛ/Двухступенчатые УХЛ";1740038720;81b31bd6e673e88d20b613e100b56f5d
7274;5;"Редуктор РМ-350-УХЛ 16 11";;107465;1;;;28;"Редуктор РМ-350-УХЛ 16 11";"Редуктор РМ-350-УХЛ 16 11";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 16 11";;;1;16;124;0;шт.;11;0;"УХЛ/Двухступенчатые УХЛ";1740038720;81b31bd6e673e88d20b613e100b56f5d
7273;5;"Редуктор РМ-350-УХЛ 12.5 33";;121310;1;;;27;"Редуктор РМ-350-УХЛ 12.5 33";"Редуктор РМ-350-УХЛ 12.5 33";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 12.5 33";;;1;12.5;124;0;шт.;33;0;"УХЛ/Двухступенчатые УХЛ";1740038720;81b31bd6e673e88d20b613e100b56f5d
7272;5;"Редуктор РМ-350-УХЛ 12.5 32";;115155;1;;;26;"Редуктор РМ-350-УХЛ 12.5 32";"Редуктор РМ-350-УХЛ 12.5 32";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 12.5 32";;;1;12.5;124;0;шт.;32;0;"УХЛ/Двухступенчатые УХЛ";1740038720;81b31bd6e673e88d20b613e100b56f5d
7271;5;"Редуктор РМ-350-УХЛ 12.5 31";;115000;1;;;25;"Редуктор РМ-350-УХЛ 12.5 31";"Редуктор РМ-350-УХЛ 12.5 31";"рм,редуктор,350,редуктор РМ-350 РМ-350-УХЛ 12.5 31";;;1;12.5;124;0;шт.;31;0;"УХЛ/Двухступенчатые УХЛ";1740038720;81b31bd6e673e88d20b613e100b56f5d
