34199;56;"Вх. Конус + Вых. Муфта";;0;0;UG-034-9;;10;;;;"/UserFiles/Image/Catalog/conechniki/КМуфт.svg ";0;124;0;шт.;;0;Скрытые/Услуги/Ч-80;"/UserFiles/Image/Catalog/conechniki/КМуфт.svg ";1740051689;9006f34cc6b8c84f419ba665b35daf4c
34198;56;"Вх. Цилиндр + Вых. Муфта";;0;0;UG-034-8;;9;;;;"/UserFiles/Image/Catalog/conechniki/ЦМуфт.svg ";0;124;0;шт.;;0;Скрытые/Услуги/Ч-80;"/UserFiles/Image/Catalog/conechniki/ЦМуфт.svg ";1740051689;9006f34cc6b8c84f419ba665b35daf4c
34197;56;"Вх. Конус + Вых. Полый шпонка";;0;1;UG-034-7;;8;;;;"/UserFiles/Image/Catalog/conechniki/КШпонка.svg ";0;124;0;шт.;;0;Скрытые/Услуги/Ч-80;"/UserFiles/Image/Catalog/conechniki/КШпонка.svg ";1740051689;9006f34cc6b8c84f419ba665b35daf4c
34196;56;"Вх. Цилиндр + Вых. Полый шпонка";;0;1;UG-034-6;;7;;;;"/UserFiles/Image/Catalog/conechniki/ЦШпонка.svg ";0;124;0;шт.;;0;Скрытые/Услуги/Ч-80;"/UserFiles/Image/Catalog/conechniki/ЦШпонка.svg ";1740051689;9006f34cc6b8c84f419ba665b35daf4c
34195;56;"Вх. Конус + Вых. Полый шлицы";;0;1;UG-034-5;;6;;;;"/UserFiles/Image/Catalog/conechniki/КШлиц.svg ";0;124;0;шт.;;0;Скрытые/Услуги/Ч-80;"/UserFiles/Image/Catalog/conechniki/КШлиц.svg ";1740051689;9006f34cc6b8c84f419ba665b35daf4c
34194;56;"Вх. Цилиндр + Вых. Полый шлицы";;0;1;UG-034-4;;5;;;;"/UserFiles/Image/Catalog/conechniki/ЦШлиц.svg ";0;124;0;шт.;;0;Скрытые/Услуги/Ч-80;"/UserFiles/Image/Catalog/conechniki/ЦШлиц.svg ";1740051689;9006f34cc6b8c84f419ba665b35daf4c
34193;56;"Вх. Цилиндр + Вых. Конус";;0;1;UG-034-3;;4;;;;"/UserFiles/Image/Catalog/conechniki/ЦК.svg ";0;124;0;шт.;;0;Скрытые/Услуги/Ч-80;"/UserFiles/Image/Catalog/conechniki/ЦК.svg ";1740051689;9006f34cc6b8c84f419ba665b35daf4c
34192;56;"Вх. Конус + Вых. Цилиндр";;0;1;UG-034-2;;3;;;;"/UserFiles/Image/Catalog/conechniki/КЦ.svg ";0;124;0;шт.;;0;Скрытые/Услуги/Ч-80;"/UserFiles/Image/Catalog/conechniki/КЦ.svg ";1740051689;9006f34cc6b8c84f419ba665b35daf4c
34191;56;"Вх. Цилиндр + Вых. Цилиндр";;0;1;UG-034-1;;2;;;;"/UserFiles/Image/Catalog/conechniki/ЦЦ.svg ";0;124;0;шт.;;0;Скрытые/Услуги/Ч-80;"/UserFiles/Image/Catalog/conechniki/ЦЦ.svg ";1740051689;9006f34cc6b8c84f419ba665b35daf4c
34190;56;"Вх. Конус + Вых. Конус";;0;1;UG-034-0;;1;;;;"/UserFiles/Image/Catalog/conechniki/КК.svg ";0;124;0;шт.;;0;Скрытые/Услуги/Ч-80;"/UserFiles/Image/Catalog/conechniki/КК.svg ";1740051689;9006f34cc6b8c84f419ba665b35daf4c
34135;57;"Редуктор Ч-80-УХЛ";"<p>Представляем вашему вниманию <strong>редуктор Ч-80</strong> — надежное и эффективное решение для разнообразных промышленных задач. Этот редуктор разработан с применением современных технологий, что гарантирует его <strong>долговечность и стабильность</strong> в эксплуатации. Корпус редуктора изготовлен из высококачественных материалов, что обеспечивает дополнительную защиту от коррозии и механических повреждений. Его конструкция оптимизирована для эффективной передачи крутящего момента, что способствует значительной экономии энергии и снижению эксплуатационных затрат. Редуктор Ч-80 прост в установке и обслуживании, что позволяет сократить время простоя оборудования и повысить общую производительность системы. Он подходит для использования в различных отраслях, включая машиностроение, металлообработку, транспорт и другие сферы, где необходима надежная передача мощности. Выбирая <strong>редуктор Ч-80</strong>, вы получаете <strong>передовые технологии и качество</strong>, которые обеспечат бесперебойную работу вашего оборудования на многие годы. Доверяйте проверенным решениям и повышайте производительность ваших систем уже сегодня!</p> ";24000;1;KG-034-4;"a:4:{i:138;a:1:{i:0;i:369;}i:139;a:1:{i:0;i:370;}i:140;a:1:{i:0;i:371;}i:141;a:1:{i:0;i:372;}}";1;"Редуктор Ч-80 – Надежные и высококачественные редукторы для промышленного оборудования ";"Купите редуктор Ч-80 по выгодной цене. Надежность, долговечность и высокая эффективность для вашего промышленного оборудования. Подходит для различных областей применения. Закажите сейчас! ";"Ч-80, Ч-80, Ч-80, Ч-80, купить Ч-80, Ч-80, Ч-80, Ч-80, промышленные Ч-80, Ч-80, Ч-80, Ч-80, Ч-80, Ч-80, Ч-80, Ч-80 для оборудования, надежные Ч-80, Ч-80, Ч-80, Ч-80, Ч-80, Ч-80, Ч-80 цена.";/UserFiles/Image/Catalog/chervyachnie/Ch_40_63_80_krangear.jpg;0;"33136,33137,33138,33139,33140,33141,33142,33143,33144,33145,33146,33147,33148,33149,33150,33151,33152,33153,33154,33155,33156,33157,33158,33159,33160,33161,33162,33163,33164,33165,33166,33167,33168,33169,33170,33171,33172,33173,33174,33175,33176,33177,33178,33179 ";13969;30000;шт.;;34190,34191,34192,34193,34194,34195,34196,34197,34198,34199;"УХЛ/Червячные УХЛ";i138-369ii139-370ii140-371ii141-372i;/UserFiles/Image/Catalog/chervyachnie/Ch_40_63_80_krangear.jpg;1740051690;9006f34cc6b8c84f419ba665b35daf4c
34134;58;"Редуктор Ч-80-У1 80 56";;26860;1;;;44;"Редуктор Ч-80-У1 80 56";"Редуктор Ч-80-У1 80 56";"ч,редуктор,40,редуктор Ч-80-У1 80 56";;;1;80;124;0;шт.;56;0;"У1/Червячные У1";1740051690;9006f34cc6b8c84f419ba665b35daf4c
34133;58;"Редуктор Ч-80-У1 80 53";;26795;1;;;43;"Редуктор Ч-80-У1 80 53";"Редуктор Ч-80-У1 80 53";"ч,редуктор,40,редуктор Ч-80-У1 80 53";;;1;80;124;0;шт.;53;0;"У1/Червячные У1";1740051690;9006f34cc6b8c84f419ba665b35daf4c
34132;58;"Редуктор Ч-80-У1 80 52";;26730;1;;;42;"Редуктор Ч-80-У1 80 52";"Редуктор Ч-80-У1 80 52";"ч,редуктор,40,редуктор Ч-80-У1 80 52";;;1;80;124;0;шт.;52;0;"У1/Червячные У1";1740051690;9006f34cc6b8c84f419ba665b35daf4c
34131;58;"Редуктор Ч-80-У1 80 51";;26665;1;;;41;"Редуктор Ч-80-У1 80 51";"Редуктор Ч-80-У1 80 51";"ч,редуктор,40,редуктор Ч-80-У1 80 51";;;1;80;124;0;шт.;51;0;"У1/Червячные У1";1740051690;9006f34cc6b8c84f419ba665b35daf4c
34130;58;"Редуктор Ч-80-У1 63 56";;26600;1;;;40;"Редуктор Ч-80-У1 63 56";"Редуктор Ч-80-У1 63 56";"ч,редуктор,40,редуктор Ч-80-У1 63 56";;;1;63;124;0;шт.;56;0;"У1/Червячные У1";1740051690;9006f34cc6b8c84f419ba665b35daf4c
34129;58;"Редуктор Ч-80-У1 63 53";;26535;1;;;39;"Редуктор Ч-80-У1 63 53";"Редуктор Ч-80-У1 63 53";"ч,редуктор,40,редуктор Ч-80-У1 63 53";;;1;63;124;0;шт.;53;0;"У1/Червячные У1";1740051690;9006f34cc6b8c84f419ba665b35daf4c
34128;58;"Редуктор Ч-80-У1 63 52";;26470;1;;;38;"Редуктор Ч-80-У1 63 52";"Редуктор Ч-80-У1 63 52";"ч,редуктор,40,редуктор Ч-80-У1 63 52";;;1;63;124;0;шт.;52;0;"У1/Червячные У1";1740051690;9006f34cc6b8c84f419ba665b35daf4c
34127;58;"Редуктор Ч-80-У1 63 51";;26405;1;;;37;"Редуктор Ч-80-У1 63 51";"Редуктор Ч-80-У1 63 51";"ч,редуктор,40,редуктор Ч-80-У1 63 51";;;1;63;124;0;шт.;51;0;"У1/Червячные У1";1740051690;9006f34cc6b8c84f419ba665b35daf4c
34126;58;"Редуктор Ч-80-У1 50 56";;26340;1;;;36;"Редуктор Ч-80-У1 50 56";"Редуктор Ч-80-У1 50 56";"ч,редуктор,40,редуктор Ч-80-У1 50 56";;;1;50;124;0;шт.;56;0;"У1/Червячные У1";1740051690;9006f34cc6b8c84f419ba665b35daf4c
34125;58;"Редуктор Ч-80-У1 50 53";;26275;1;;;35;"Редуктор Ч-80-У1 50 53";"Редуктор Ч-80-У1 50 53";"ч,редуктор,40,редуктор Ч-80-У1 50 53";;;1;50;124;0;шт.;53;0;"У1/Червячные У1";1740051690;9006f34cc6b8c84f419ba665b35daf4c
34124;58;"Редуктор Ч-80-У1 50 52";;26210;1;;;34;"Редуктор Ч-80-У1 50 52";"Редуктор Ч-80-У1 50 52";"ч,редуктор,40,редуктор Ч-80-У1 50 52";;;1;50;124;0;шт.;52;0;"У1/Червячные У1";1740051690;9006f34cc6b8c84f419ba665b35daf4c
