19997;28;"Вх. Конус + Вых. Полый шпонка";;9843.75;1;UG-019-8;;8;;;;"/UserFiles/Image/Catalog/conechniki/КШпонка.svg ";0;124;0;шт.;;0;Скрытые/Услуги/1ЦУ-160;"/UserFiles/Image/Catalog/conechniki/КШпонка.svg ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19996;28;"Вх. Цилиндр + Вых. Полый шпонка";;9843.75;1;UG-019-7;;7;;;;"/UserFiles/Image/Catalog/conechniki/ЦШпонка.svg ";0;124;0;шт.;;0;Скрытые/Услуги/1ЦУ-160;"/UserFiles/Image/Catalog/conechniki/ЦШпонка.svg ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19995;28;"Вх. Конус + Вых. Полый шлицы";;13125;1;UG-019-6;;6;;;;"/UserFiles/Image/Catalog/conechniki/КШлиц.svg ";0;124;0;шт.;;0;Скрытые/Услуги/1ЦУ-160;"/UserFiles/Image/Catalog/conechniki/КШлиц.svg ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19994;28;"Вх. Цилиндр + Вых. Полый шлицы";;13125;1;UG-019-5;;5;;;;"/UserFiles/Image/Catalog/conechniki/ЦШлиц.svg ";0;124;0;шт.;;0;Скрытые/Услуги/1ЦУ-160;"/UserFiles/Image/Catalog/conechniki/ЦШлиц.svg ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19993;28;"Вх. Цилиндр + Вых. Конус";;6562.5;1;UG-019-4;;4;;;;"/UserFiles/Image/Catalog/conechniki/ЦК.svg ";0;124;0;шт.;;0;Скрытые/Услуги/1ЦУ-160;"/UserFiles/Image/Catalog/conechniki/ЦК.svg ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19992;28;"Вх. Конус + Вых. Цилиндр";;6562.5;1;UG-019-3;;3;;;;"/UserFiles/Image/Catalog/conechniki/КЦ.svg ";0;124;0;шт.;;0;Скрытые/Услуги/1ЦУ-160;"/UserFiles/Image/Catalog/conechniki/КЦ.svg ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19991;28;"Вх. Цилиндр + Вых. Цилиндр";;9843.75;1;UG-019-2;;2;;;;"/UserFiles/Image/Catalog/conechniki/ЦЦ.svg ";0;124;0;шт.;;0;Скрытые/Услуги/1ЦУ-160;"/UserFiles/Image/Catalog/conechniki/ЦЦ.svg ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19990;28;"Вх. Конус + Вых. Конус";;3281.25;1;UG-019-1;;1;;;;"/UserFiles/Image/Catalog/conechniki/КК.svg ";0;124;0;шт.;;0;Скрытые/Услуги/1ЦУ-160;"/UserFiles/Image/Catalog/conechniki/КК.svg ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19209;29;"Редуктор 1ЦУ-160-УХЛ 5 32";;72005;1;;;44;"Редуктор 1ЦУ-160-УХЛ 5 32";"Редуктор 1ЦУ-160-УХЛ 5 32";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 5 32";;;1;5;124;0;шт.;32;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19208;29;"Редуктор 1ЦУ-160-УХЛ 5 31";;71860;1;;;43;"Редуктор 1ЦУ-160-УХЛ 5 31";"Редуктор 1ЦУ-160-УХЛ 5 31";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 5 31";;;1;5;124;0;шт.;31;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19207;29;"Редуктор 1ЦУ-160-УХЛ 5 23";;71715;1;;;42;"Редуктор 1ЦУ-160-УХЛ 5 23";"Редуктор 1ЦУ-160-УХЛ 5 23";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 5 23";;;1;5;124;0;шт.;23;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19206;29;"Редуктор 1ЦУ-160-УХЛ 5 22";;71570;1;;;41;"Редуктор 1ЦУ-160-УХЛ 5 22";"Редуктор 1ЦУ-160-УХЛ 5 22";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 5 22";;;1;5;124;0;шт.;22;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19205;29;"Редуктор 1ЦУ-160-УХЛ 5 21";;71425;1;;;40;"Редуктор 1ЦУ-160-УХЛ 5 21";"Редуктор 1ЦУ-160-УХЛ 5 21";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 5 21";;;1;5;124;0;шт.;21;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19204;29;"Редуктор 1ЦУ-160-УХЛ 5 13";;71280;1;;;39;"Редуктор 1ЦУ-160-УХЛ 5 13";"Редуктор 1ЦУ-160-УХЛ 5 13";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 5 13";;;1;5;124;0;шт.;13;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19203;29;"Редуктор 1ЦУ-160-УХЛ 5 12";;71135;1;;;38;"Редуктор 1ЦУ-160-УХЛ 5 12";"Редуктор 1ЦУ-160-УХЛ 5 12";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 5 12";;;1;5;124;0;шт.;12;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19202;29;"Редуктор 1ЦУ-160-УХЛ 5 11";;70990;1;;;37;"Редуктор 1ЦУ-160-УХЛ 5 11";"Редуктор 1ЦУ-160-УХЛ 5 11";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 5 11";;;1;5;124;0;шт.;11;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19201;29;"Редуктор 1ЦУ-160-УХЛ 4 33";;70845;1;;;36;"Редуктор 1ЦУ-160-УХЛ 4 33";"Редуктор 1ЦУ-160-УХЛ 4 33";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 4 33";;;1;4;124;0;шт.;33;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19200;29;"Редуктор 1ЦУ-160-УХЛ 4 32";;70700;1;;;35;"Редуктор 1ЦУ-160-УХЛ 4 32";"Редуктор 1ЦУ-160-УХЛ 4 32";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 4 32";;;1;4;124;0;шт.;32;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19199;29;"Редуктор 1ЦУ-160-УХЛ 4 31";;70555;1;;;34;"Редуктор 1ЦУ-160-УХЛ 4 31";"Редуктор 1ЦУ-160-УХЛ 4 31";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 4 31";;;1;4;124;0;шт.;31;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19198;29;"Редуктор 1ЦУ-160-УХЛ 4 23";;70410;1;;;33;"Редуктор 1ЦУ-160-УХЛ 4 23";"Редуктор 1ЦУ-160-УХЛ 4 23";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 4 23";;;1;4;124;0;шт.;23;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19197;29;"Редуктор 1ЦУ-160-УХЛ 4 22";;70265;1;;;32;"Редуктор 1ЦУ-160-УХЛ 4 22";"Редуктор 1ЦУ-160-УХЛ 4 22";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 4 22";;;1;4;124;0;шт.;22;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19196;29;"Редуктор 1ЦУ-160-УХЛ 4 21";;70120;1;;;31;"Редуктор 1ЦУ-160-УХЛ 4 21";"Редуктор 1ЦУ-160-УХЛ 4 21";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 4 21";;;1;4;124;0;шт.;21;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19195;29;"Редуктор 1ЦУ-160-УХЛ 4 13";;69975;1;;;30;"Редуктор 1ЦУ-160-УХЛ 4 13";"Редуктор 1ЦУ-160-УХЛ 4 13";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 4 13";;;1;4;124;0;шт.;13;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19194;29;"Редуктор 1ЦУ-160-УХЛ 4 12";;69830;1;;;29;"Редуктор 1ЦУ-160-УХЛ 4 12";"Редуктор 1ЦУ-160-УХЛ 4 12";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 4 12";;;1;4;124;0;шт.;12;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19193;29;"Редуктор 1ЦУ-160-УХЛ 4 11";;69685;1;;;28;"Редуктор 1ЦУ-160-УХЛ 4 11";"Редуктор 1ЦУ-160-УХЛ 4 11";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 4 11";;;1;4;124;0;шт.;11;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19192;29;"Редуктор 1ЦУ-160-УХЛ 3.15 33";;69540;1;;;27;"Редуктор 1ЦУ-160-УХЛ 3.15 33";"Редуктор 1ЦУ-160-УХЛ 3.15 33";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 3.15 33";;;1;3.15;124;0;шт.;33;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19191;29;"Редуктор 1ЦУ-160-УХЛ 3.15 32";;69395;1;;;26;"Редуктор 1ЦУ-160-УХЛ 3.15 32";"Редуктор 1ЦУ-160-УХЛ 3.15 32";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 3.15 32";;;1;3.15;124;0;шт.;32;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19190;29;"Редуктор 1ЦУ-160-УХЛ 3.15 31";;69250;1;;;25;"Редуктор 1ЦУ-160-УХЛ 3.15 31";"Редуктор 1ЦУ-160-УХЛ 3.15 31";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 3.15 31";;;1;3.15;124;0;шт.;31;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19189;29;"Редуктор 1ЦУ-160-УХЛ 3.15 23";;69105;1;;;24;"Редуктор 1ЦУ-160-УХЛ 3.15 23";"Редуктор 1ЦУ-160-УХЛ 3.15 23";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 3.15 23";;;1;3.15;124;0;шт.;23;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19188;29;"Редуктор 1ЦУ-160-УХЛ 3.15 22";;68960;1;;;23;"Редуктор 1ЦУ-160-УХЛ 3.15 22";"Редуктор 1ЦУ-160-УХЛ 3.15 22";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 3.15 22";;;1;3.15;124;0;шт.;22;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19187;29;"Редуктор 1ЦУ-160-УХЛ 3.15 21";;68815;1;;;22;"Редуктор 1ЦУ-160-УХЛ 3.15 21";"Редуктор 1ЦУ-160-УХЛ 3.15 21";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 3.15 21";;;1;3.15;124;0;шт.;21;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19186;29;"Редуктор 1ЦУ-160-УХЛ 3.15 13";;68670;1;;;21;"Редуктор 1ЦУ-160-УХЛ 3.15 13";"Редуктор 1ЦУ-160-УХЛ 3.15 13";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 3.15 13";;;1;3.15;124;0;шт.;13;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19185;29;"Редуктор 1ЦУ-160-УХЛ 3.15 12";;68525;1;;;20;"Редуктор 1ЦУ-160-УХЛ 3.15 12";"Редуктор 1ЦУ-160-УХЛ 3.15 12";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 3.15 12";;;1;3.15;124;0;шт.;12;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19184;29;"Редуктор 1ЦУ-160-УХЛ 3.15 11";;68380;1;;;19;"Редуктор 1ЦУ-160-УХЛ 3.15 11";"Редуктор 1ЦУ-160-УХЛ 3.15 11";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 3.15 11";;;1;3.15;124;0;шт.;11;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19183;29;"Редуктор 1ЦУ-160-УХЛ 2.5 33";;68235;1;;;18;"Редуктор 1ЦУ-160-УХЛ 2.5 33";"Редуктор 1ЦУ-160-УХЛ 2.5 33";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 2.5 33";;;1;2.5;124;0;шт.;33;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19182;29;"Редуктор 1ЦУ-160-УХЛ 2.5 32";;68090;1;;;17;"Редуктор 1ЦУ-160-УХЛ 2.5 32";"Редуктор 1ЦУ-160-УХЛ 2.5 32";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 2.5 32";;;1;2.5;124;0;шт.;32;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19181;29;"Редуктор 1ЦУ-160-УХЛ 2.5 31";;67945;1;;;16;"Редуктор 1ЦУ-160-УХЛ 2.5 31";"Редуктор 1ЦУ-160-УХЛ 2.5 31";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 2.5 31";;;1;2.5;124;0;шт.;31;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19180;29;"Редуктор 1ЦУ-160-УХЛ 2.5 23";;67800;1;;;15;"Редуктор 1ЦУ-160-УХЛ 2.5 23";"Редуктор 1ЦУ-160-УХЛ 2.5 23";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 2.5 23";;;1;2.5;124;0;шт.;23;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19179;29;"Редуктор 1ЦУ-160-УХЛ 2.5 22";;67655;1;;;14;"Редуктор 1ЦУ-160-УХЛ 2.5 22";"Редуктор 1ЦУ-160-УХЛ 2.5 22";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 2.5 22";;;1;2.5;124;0;шт.;22;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19178;29;"Редуктор 1ЦУ-160-УХЛ 2.5 21";;67510;1;;;13;"Редуктор 1ЦУ-160-УХЛ 2.5 21";"Редуктор 1ЦУ-160-УХЛ 2.5 21";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 2.5 21";;;1;2.5;124;0;шт.;21;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19177;29;"Редуктор 1ЦУ-160-УХЛ 2.5 13";;67365;1;;;12;"Редуктор 1ЦУ-160-УХЛ 2.5 13";"Редуктор 1ЦУ-160-УХЛ 2.5 13";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 2.5 13";;;1;2.5;124;0;шт.;13;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19176;29;"Редуктор 1ЦУ-160-УХЛ 2.5 12";;67220;1;;;11;"Редуктор 1ЦУ-160-УХЛ 2.5 12";"Редуктор 1ЦУ-160-УХЛ 2.5 12";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 2.5 12";;;1;2.5;124;0;шт.;12;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19175;29;"Редуктор 1ЦУ-160-УХЛ 2.5 11";;67075;1;;;10;"Редуктор 1ЦУ-160-УХЛ 2.5 11";"Редуктор 1ЦУ-160-УХЛ 2.5 11";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 2.5 11";;;1;2.5;124;0;шт.;11;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19174;29;"Редуктор 1ЦУ-160-УХЛ 2 33";;66930;1;;;9;"Редуктор 1ЦУ-160-УХЛ 2 33";"Редуктор 1ЦУ-160-УХЛ 2 33";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 2 33";;;1;2;124;0;шт.;33;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19173;29;"Редуктор 1ЦУ-160-УХЛ 2 32";;66785;1;;;8;"Редуктор 1ЦУ-160-УХЛ 2 32";"Редуктор 1ЦУ-160-УХЛ 2 32";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 2 32";;;1;2;124;0;шт.;32;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19172;29;"Редуктор 1ЦУ-160-УХЛ 2 31";;66640;1;;;7;"Редуктор 1ЦУ-160-УХЛ 2 31";"Редуктор 1ЦУ-160-УХЛ 2 31";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 2 31";;;1;2;124;0;шт.;31;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19171;29;"Редуктор 1ЦУ-160-УХЛ 2 23";;66495;1;;;6;"Редуктор 1ЦУ-160-УХЛ 2 23";"Редуктор 1ЦУ-160-УХЛ 2 23";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 2 23";;;1;2;124;0;шт.;23;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19170;29;"Редуктор 1ЦУ-160-УХЛ 2 22";;66350;1;;;5;"Редуктор 1ЦУ-160-УХЛ 2 22";"Редуктор 1ЦУ-160-УХЛ 2 22";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 2 22";;;1;2;124;0;шт.;22;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19169;29;"Редуктор 1ЦУ-160-УХЛ 2 21";;66205;1;;;4;"Редуктор 1ЦУ-160-УХЛ 2 21";"Редуктор 1ЦУ-160-УХЛ 2 21";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 2 21";;;1;2;124;0;шт.;21;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19168;29;"Редуктор 1ЦУ-160-УХЛ 2 13";;66060;1;;;3;"Редуктор 1ЦУ-160-УХЛ 2 13";"Редуктор 1ЦУ-160-УХЛ 2 13";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 2 13";;;1;2;124;0;шт.;13;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19167;29;"Редуктор 1ЦУ-160-УХЛ 2 12";;65915;1;;;2;"Редуктор 1ЦУ-160-УХЛ 2 12";"Редуктор 1ЦУ-160-УХЛ 2 12";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 2 12";;;1;2;124;0;шт.;12;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
19166;29;"Редуктор 1ЦУ-160-УХЛ 2 11";;65770;1;;;1;"Редуктор 1ЦУ-160-УХЛ 2 11";"Редуктор 1ЦУ-160-УХЛ 2 11";"1цу,редуктор,160,редуктор 1ЦУ-160-УХЛ 2 11";;;1;2;124;0;шт.;11;0;"УХЛ/Одноступенчатые УХЛ";1739736952;9b7613681e052a23bb57cddf4d680dfa
