34000;62;"Редуктор Ч-80-У3";"<p>Представляем вашему вниманию <strong>редуктор Ч-80</strong> — надежное и эффективное решение для разнообразных промышленных задач. Этот редуктор разработан с применением современных технологий, что гарантирует его <strong>долговечность и стабильность</strong> в эксплуатации. Корпус редуктора изготовлен из высококачественных материалов, что обеспечивает дополнительную защиту от коррозии и механических повреждений. Его конструкция оптимизирована для эффективной передачи крутящего момента, что способствует значительной экономии энергии и снижению эксплуатационных затрат. Редуктор Ч-80 прост в установке и обслуживании, что позволяет сократить время простоя оборудования и повысить общую производительность системы. Он подходит для использования в различных отраслях, включая машиностроение, металлообработку, транспорт и другие сферы, где необходима надежная передача мощности. Выбирая <strong>редуктор Ч-80</strong>, вы получаете <strong>передовые технологии и качество</strong>, которые обеспечат бесперебойную работу вашего оборудования на многие годы. Доверяйте проверенным решениям и повышайте производительность ваших систем уже сегодня!</p> ";25500;1;KG-034-1;"a:4:{i:158;a:1:{i:0;i:397;}i:159;a:1:{i:0;i:398;}i:160;a:1:{i:0;i:399;}i:161;a:1:{i:0;i:400;}}";1;"Редуктор Ч-80 – Надежные и высококачественные редукторы для промышленного оборудования ";"Купите редуктор Ч-80 по выгодной цене. Надежность, долговечность и высокая эффективность для вашего промышленного оборудования. Подходит для различных областей применения. Закажите сейчас! ";"Ч-80, Ч-80, Ч-80, Ч-80, купить Ч-80, Ч-80, Ч-80, Ч-80, промышленные Ч-80, Ч-80, Ч-80, Ч-80, Ч-80, Ч-80, Ч-80, Ч-80 для оборудования, надежные Ч-80, Ч-80, Ч-80, Ч-80, Ч-80, Ч-80, Ч-80 цена.";/UserFiles/Image/Catalog/chervyachnie/Ch_40_63_80_krangear.jpg;0;"33001,33002,33003,33004,33005,33006,33007,33008,33009,33010,33011,33012,33013,33014,33015,33016,33017,33018,33019,33020,33021,33022,33023,33024,33025,33026,33027,33028,33029,33030,33031,33032,33033,33034,33035,33036,33037,33038,33039,33040,33041,33042,33043,33044 ";13969;30000;шт.;;34190,34191,34192,34193,34194,34195,34196,34197,34198,34199;Червячные/Одноступенчатые;i158-397ii159-398ii160-399ii161-400i;/UserFiles/Image/Catalog/chervyachnie/Ch_40_63_80_krangear.jpg;1740127593;362a8c76462540208eeb8115230589f8
33199;60;"Вх. Конус + Вых. Муфта";;0;1;UG-033-9;;10;;;;"/UserFiles/Image/Catalog/conechniki/КМуфт.svg ";0;124;0;шт.;;0;Скрытые/Услуги/Ч-63;"/UserFiles/Image/Catalog/conechniki/КМуфт.svg ";1740127593;362a8c76462540208eeb8115230589f8
33198;60;"Вх. Цилиндр + Вых. Муфта";;0;1;UG-033-8;;9;;;;"/UserFiles/Image/Catalog/conechniki/ЦМуфт.svg ";0;124;0;шт.;;0;Скрытые/Услуги/Ч-63;"/UserFiles/Image/Catalog/conechniki/ЦМуфт.svg ";1740127593;362a8c76462540208eeb8115230589f8
33197;60;"Вх. Конус + Вых. Полый шпонка";;0;1;UG-033-7;;8;;;;"/UserFiles/Image/Catalog/conechniki/КШпонка.svg ";0;124;0;шт.;;0;Скрытые/Услуги/Ч-63;"/UserFiles/Image/Catalog/conechniki/КШпонка.svg ";1740127594;362a8c76462540208eeb8115230589f8
33196;60;"Вх. Цилиндр + Вых. Полый шпонка";;0;1;UG-033-6;;7;;;;"/UserFiles/Image/Catalog/conechniki/ЦШпонка.svg ";0;124;0;шт.;;0;Скрытые/Услуги/Ч-63;"/UserFiles/Image/Catalog/conechniki/ЦШпонка.svg ";1740127594;362a8c76462540208eeb8115230589f8
33195;60;"Вх. Конус + Вых. Полый шлицы";;0;1;UG-033-5;;6;;;;"/UserFiles/Image/Catalog/conechniki/КШлиц.svg ";0;124;0;шт.;;0;Скрытые/Услуги/Ч-63;"/UserFiles/Image/Catalog/conechniki/КШлиц.svg ";1740127594;362a8c76462540208eeb8115230589f8
33194;60;"Вх. Цилиндр + Вых. Полый шлицы";;0;1;UG-033-4;;5;;;;"/UserFiles/Image/Catalog/conechniki/ЦШлиц.svg ";0;124;0;шт.;;0;Скрытые/Услуги/Ч-63;"/UserFiles/Image/Catalog/conechniki/ЦШлиц.svg ";1740127594;362a8c76462540208eeb8115230589f8
33193;60;"Вх. Цилиндр + Вых. Конус";;0;1;UG-033-3;;4;;;;"/UserFiles/Image/Catalog/conechniki/ЦК.svg ";0;124;0;шт.;;0;Скрытые/Услуги/Ч-63;"/UserFiles/Image/Catalog/conechniki/ЦК.svg ";1740127594;362a8c76462540208eeb8115230589f8
33192;60;"Вх. Конус + Вых. Цилиндр";;0;1;UG-033-2;;3;;;;"/UserFiles/Image/Catalog/conechniki/КЦ.svg ";0;124;0;шт.;;0;Скрытые/Услуги/Ч-63;"/UserFiles/Image/Catalog/conechniki/КЦ.svg ";1740127594;362a8c76462540208eeb8115230589f8
33191;60;"Вх. Цилиндр + Вых. Цилиндр";;0;1;UG-033-1;;2;;;;"/UserFiles/Image/Catalog/conechniki/ЦЦ.svg ";0;124;0;шт.;;0;Скрытые/Услуги/Ч-63;"/UserFiles/Image/Catalog/conechniki/ЦЦ.svg ";1740127594;362a8c76462540208eeb8115230589f8
33190;60;"Вх. Конус + Вых. Конус";;0;1;UG-033-0;;1;;;;"/UserFiles/Image/Catalog/conechniki/КК.svg ";0;124;0;шт.;;0;Скрытые/Услуги/Ч-63;"/UserFiles/Image/Catalog/conechniki/КК.svg ";1740127594;362a8c76462540208eeb8115230589f8
